date,region,category,price,quantity,revenue
2023-11-26 02:18:45.975325108,West,D,62.35,1,59.98
2023-11-26 08:09:16.985661888,West,C,62.1,8,445.75
2023-11-26 13:59:47.995998664,West,B,57.77,4,219.77
2023-11-26 19:50:19.006335444,North,D,60.08,5,280.1
2023-11-27 01:40:50.016672224,West,A,60.2,6,342.81
2023-11-27 07:31:21.027009004,East,D,45.78,2,95.26
2023-11-27 13:21:52.037345780,East,C,73.18,2,152.39
2023-11-27 19:12:23.047682560,South,A,27.05,2,59.91
2023-11-28 01:02:54.058019340,North,A,64.94,7,431.92
2023-11-28 06:53:25.068356116,East,C,22.79,6,130.37
2023-11-28 12:43:56.078692896,West,D,84.22,3,251.94
2023-11-28 18:34:27.089029676,West,A,77.77,4,348.96
2023-11-29 00:24:58.099366456,East,D,66.07,5,335.63
2023-11-29 06:15:29.109703232,South,C,31.93,1,31.6
2023-11-29 12:06:00.120040012,East,D,23.51,5,124.43
2023-11-29 17:56:31.130376792,East,D,71.91,6,416.62
2023-11-29 23:47:02.140713572,West,A,58.18,10,596.59
2023-11-30 05:37:33.151050348,South,B,71.44,5,365.17
2023-11-30 11:28:04.161387128,South,A,36.48,7,242.66
2023-11-30 17:18:35.171723908,West,C,19.11,2,34.85
2023-11-30 23:09:06.182060688,East,A,31.64,9,286.75
2023-12-01 04:59:37.192397464,West,B,69.71,2,135.01
2023-12-01 10:50:08.202734244,South,A,62.57,2,127.14
2023-12-01 16:40:39.213071024,North,C,29.41,7,211.84
2023-12-01 22:31:10.223407800,South,D,60.04,4,254.29
2023-12-02 04:21:41.233744580,East,B,53.0,6,320.6
2023-12-02 10:12:12.244081360,South,C,25.24,4,102.68
2023-12-02 16:02:43.254418140,South,C,95.91,10,983.54
2023-12-02 21:53:14.264754916,South,D,76.67,4,296.76
2023-12-03 03:43:45.275091696,South,C,75.07,9,681.6
2023-12-03 09:34:16.285428476,East,C,59.07,7,449.59
2023-12-03 15:24:47.295765256,North,D,87.99,7,615.68
2023-12-03 21:15:18.306102032,North,B,35.48,9,306.92
2023-12-04 03:05:49.316438812,South,C,28.67,10,302.66
2023-12-04 08:56:20.326775592,South,C,35.32,1,36.17
2023-12-04 14:46:51.337112372,East,C,83.06,7,582.58
2023-12-04 20:37:22.347449148,North,D,69.86,2,124.04
2023-12-05 02:27:53.357785928,North,A,33.75,4,122.33
2023-12-05 08:18:24.368122708,East,C,44.98,7,310.17
2023-12-05 14:08:55.378459484,East,A,68.37,6,444.6
2023-12-05 19:59:26.388796264,West,D,67.03,3,198.43
2023-12-06 01:49:57.399133044,North,D,93.58,8,729.5
2023-12-06 07:40:28.409469824,West,A,89.55,9,827.78
2023-12-06 13:30:59.419806600,East,C,19.26,9,180.01
2023-12-06 19:21:30.430143380,North,D,65.1,6,383.72
2023-12-07 01:12:01.440480160,North,B,92.16,7,588.75
2023-12-07 07:02:32.450816940,West,C,75.33,4,300.61
2023-12-07 12:53:03.461153716,West,A,90.48,5,482.55
2023-12-07 18:43:34.471490496,West,B,66.08,10,677.71
2023-12-08 00:34:05.481827276,West,C,82.72,10,915.91
2023-12-08 06:24:36.492164052,West,B,39.78,6,257.3
2023-12-08 12:15:07.502500832,West,D,52.27,8,442.98
2023-12-08 18:05:38.512837612,West,D,21.94,5,116.22
2023-12-08 23:56:09.523174392,North,C,78.15,4,311.85
2023-12-09 05:46:40.533511168,North,D,36.11,8,321.2
2023-12-09 11:37:11.543847948,North,C,28.48,4,121.37
2023-12-09 17:27:42.554184728,North,C,11.44,3,30.35
2023-12-09 23:18:13.564521508,East,B,71.29,5,382.43
2023-12-10 05:08:44.574858284,North,C,25.46,5,119.9
2023-12-10 10:59:15.585195064,East,B,97.86,6,612.45
2023-12-10 16:49:46.595531844,West,D,74.82,10,725.85
2023-12-10 22:40:17.605868624,North,C,61.14,7,460.63
2023-12-11 04:30:48.616205400,South,B,63.73,7,445.38
2023-12-11 10:21:19.626542180,South,D,62.8,3,190.44
2023-12-11 16:11:50.636878960,East,D,24.35,5,118.97
2023-12-11 22:02:21.647215736,North,C,81.55,1,79.83
2023-12-12 03:52:52.657552516,South,A,29.11,1,27.42
2023-12-12 09:43:23.667889296,West,A,20.37,2,43.15
2023-12-12 15:33:54.678226076,South,C,97.3,3,291.38
2023-12-12 21:24:25.688562852,South,A,10.92,7,76.52
2023-12-13 03:14:56.698899632,East,A,44.43,8,347.85
2023-12-13 09:05:27.709236412,West,C,94.45,10,925.54
2023-12-13 14:55:58.719573192,East,D,98.5,10,996.96
2023-12-13 20:46:29.729909968,South,A,63.77,10,684.58
2023-12-14 02:37:00.740246748,North,B,35.08,5,169.48
2023-12-14 08:27:31.750583528,West,D,55.1,9,510.85
2023-12-14 14:18:02.760920308,South,A,84.63,4,325.12
2023-12-14 20:08:33.771257084,North,D,74.49,4,298.41
2023-12-15 01:59:04.781593864,West,B,94.13,10,993.75
2023-12-15 07:49:35.791930644,North,C,12.89,2,26.31
2023-12-15 13:40:06.802267420,West,D,60.58,5,307.24
2023-12-15 19:30:37.812604200,North,B,97.13,2,207.93
2023-12-16 01:21:08.822940980,North,D,58.71,7,422.33
2023-12-16 07:11:39.833277760,North,D,52.24,5,253.37
2023-12-16 13:02:10.843614536,West,C,42.42,1,43.6
2023-12-16 18:52:41.853951316,East,C,25.48,5,123.93
2023-12-17 00:43:12.864288096,South,D,83.46,8,606.14
2023-12-17 06:33:43.874624876,West,A,46.47,6,251.82
2023-12-17 12:24:14.884961652,East,B,10.18,4,39.51
2023-12-17 18:14:45.895298432,West,D,52.66,7,366.28
2023-12-18 00:05:16.905635212,South,A,24.98,6,152.9
2023-12-18 05:55:47.915971988,South,C,23.79,8,194.2
2023-12-18 11:46:18.926308768,North,A,70.22,9,621.07
2023-12-18 17:36:49.936645548,South,B,94.85,2,183.36
2023-12-18 23:27:20.946982328,West,D,80.83,2,164.83
2023-12-19 05:17:51.957319104,South,A,55.55,6,294.29
2023-12-19 11:08:22.967655884,West,C,73.32,6,445.84
2023-12-19 16:58:53.977992664,West,C,53.73,5,272.18
2023-12-19 22:49:24.988329444,West,C,33.38,3,93.4
2023-12-20 04:39:55.998666220,East,C,32.91,1,32.43
2023-12-20 10:30:27.009003000,West,A,92.5,4,376.85
2023-12-20 16:20:58.019339780,West,C,12.48,5,59.08
2023-12-20 22:11:29.029676560,West,C,55.04,7,371.14
2023-12-21 04:02:00.040013336,North,D,64.69,6,376.44
2023-12-21 09:52:31.050350116,West,D,41.95,4,153.51
2023-12-21 15:43:02.060686896,North,C,10.69,6,66.31
2023-12-21 21:33:33.071023672,West,A,36.11,7,257.27
2023-12-22 03:24:04.081360452,South,A,71.16,7,507.12
2023-12-22 09:14:35.091697232,West,A,12.64,6,79.58
2023-12-22 15:05:06.102034012,South,B,91.37,2,190.48
2023-12-22 20:55:37.112370788,West,D,98.51,9,910.7
2023-12-23 02:46:08.122707568,West,B,24.94,10,237.3
2023-12-23 08:36:39.133044348,North,B,33.14,2,65.23
2023-12-23 14:27:10.143381128,North,B,98.43,6,599.48
2023-12-23 20:17:41.153717904,South,B,12.49,10,128.48
2023-12-24 02:08:12.164054684,West,A,67.43,4,269.96
2023-12-24 07:58:43.174391464,North,C,89.74,8,662.31
2023-12-24 13:49:14.184728240,East,A,52.29,9,449.82
2023-12-24 19:39:45.195065020,East,B,99.59,3,292.32
2023-12-25 01:30:16.205401800,East,A,50.9,7,348.64
2023-12-25 07:20:47.215738580,East,C,62.51,9,589.1
2023-12-25 13:11:18.226075356,East,C,91.97,7,639.05
2023-12-25 19:01:49.236412136,East,C,98.25,2,193.89
2023-12-26 00:52:20.246748916,East,B,75.94,7,488.91
2023-12-26 06:42:51.257085696,North,A,57.98,9,534.95
2023-12-26 12:33:22.267422472,East,C,63.37,1,63.88
2023-12-26 18:23:53.277759252,South,A,88.88,5,437.0
2023-12-27 00:14:24.288096032,East,D,51.96,6,315.84
2023-12-27 06:04:55.298432812,South,C,50.51,6,325.51
2023-12-27 11:55:26.308769588,East,D,88.61,7,627.23
2023-12-27 17:45:57.319106368,West,A,87.14,9,795.16
2023-12-27 23:36:28.329443148,North,A,55.85,6,318.54
2023-12-28 05:26:59.339779924,South,B,12.38,10,127.62
2023-12-28 11:17:30.350116704,North,A,22.46,10,217.13
2023-12-28 17:08:01.360453484,South,C,21.19,1,19.91
2023-12-28 22:58:32.370790264,East,C,52.83,2,103.8
2023-12-29 04:49:03.381127040,North,C,13.19,2,25.95
2023-12-29 10:39:34.391463820,West,B,52.93,8,435.62
2023-12-29 16:30:05.401800600,North,A,94.62,2,202.73
2023-12-29 22:20:36.412137380,South,C,91.51,9,843.76
2023-12-30 04:11:07.422474156,East,C,69.87,10,680.44
2023-12-30 10:01:38.432810936,West,C,74.64,2,158.1
2023-12-30 15:52:09.443147716,East,C,96.96,6,559.56
2023-12-30 21:42:40.453484496,East,C,80.42,6,465.01
2023-12-31 03:33:11.463821272,East,A,30.89,5,159.66
2023-12-31 09:23:42.474158052,East,C,61.39,3,180.14
2023-12-31 15:14:13.484494832,South,C,97.46,3,291.74
2023-12-31 21:04:44.494831608,South,B,39.32,10,395.43
2024-01-01 02:55:15.505168388,South,B,70.63,6,427.95
2024-01-01 08:45:46.515505168,South,C,14.93,4,60.22
2024-01-01 14:36:17.525841948,East,D,73.32,4,321.81
2024-01-01 20:26:48.536178724,West,B,14.95,10,147.12
2024-01-02 02:17:19.546515504,North,D,59.4,10,581.44
2024-01-02 08:07:50.556852284,East,B,52.28,5,256.13
2024-01-02 13:58:21.567189064,East,C,50.5,2,100.01
2024-01-02 19:48:52.577525840,North,B,85.03,6,513.38
2024-01-03 01:39:23.587862620,South,C,48.95,1,49.02
2024-01-03 07:29:54.598199400,South,B,68.91,10,672.93
2024-01-03 13:20:25.608536176,West,D,36.67,7,254.06
2024-01-03 19:10:56.618872956,West,D,91.13,2,184.77
2024-01-04 01:01:27.629209736,North,D,12.47,1,12.94
2024-01-04 06:51:58.639546516,West,C,15.32,7,106.02
2024-01-04 12:42:29.649883292,South,B,64.74,7,484.15
2024-01-04 18:33:00.660220072,South,B,74.68,3,232.89
2024-01-05 00:23:31.670556852,West,A,59.47,3,181.39
2024-01-05 06:14:02.680893632,West,D,79.87,7,573.41
2024-01-05 12:04:33.691230408,East,D,54.77,2,113.56
2024-01-05 17:55:04.701567188,West,D,39.75,2,77.73
2024-01-05 23:45:35.711903968,North,A,17.12,3,52.2
2024-01-06 05:36:06.722240748,North,A,72.93,9,680.5
2024-01-06 11:26:37.732577524,West,A,89.21,1,89.84
2024-01-06 17:17:08.742914304,North,C,88.08,9,738.62
2024-01-06 23:07:39.753251084,West,A,74.83,10,734.21
2024-01-07 04:58:10.763587860,South,C,41.5,2,76.41
2024-01-07 10:48:41.773924640,West,A,37.37,4,146.82
2024-01-07 16:39:12.784261420,East,C,74.71,2,132.71
2024-01-07 22:29:43.794598200,East,C,65.35,9,579.67
2024-01-08 04:20:14.804934976,South,C,34.21,10,329.88
2024-01-08 10:10:45.815271756,North,D,37.7,3,110.25
2024-01-08 16:01:16.825608536,South,D,50.98,4,205.29
2024-01-08 21:51:47.835945316,South,A,55.47,9,514.82
2024-01-09 03:42:18.846282092,North,B,29.52,6,179.02
2024-01-09 09:32:49.856618872,South,C,38.02,10,397.86
2024-01-09 15:23:20.866955652,West,C,65.48,10,697.8
2024-01-09 21:13:51.877292432,West,D,64.78,10,645.39
2024-01-10 03:04:22.887629208,South,A,55.63,8,469.31
2024-01-10 08:54:53.897965988,North,A,12.07,4,48.97
2024-01-10 14:45:24.908302768,North,D,87.11,5,462.63
2024-01-10 20:35:55.918639544,South,B,48.79,9,436.85
2024-01-11 02:26:26.928976324,East,B,45.43,4,182.88
2024-01-11 08:16:57.939313104,West,D,70.24,8,584.39
2024-01-11 14:07:28.949649884,East,D,10.99,9,97.04
2024-01-11 19:57:59.959986660,South,A,20.49,2,45.3
2024-01-12 01:48:30.970323440,South,B,86.51,8,648.97
2024-01-12 07:39:01.980660220,East,C,33.28,6,188.5
2024-01-12 13:29:32.990997000,South,A,40.12,2,84.21
2024-01-12 19:20:04.001333776,West,C,29.28,6,164.34
2024-01-13 01:10:35.011670556,West,A,95.93,7,667.82
2024-01-13 07:01:06.022007336,South,D,52.76,4,207.4
2024-01-13 12:51:37.032344112,East,C,71.91,10,744.09
2024-01-13 18:42:08.042680892,South,B,86.96,8,717.79
2024-01-14 00:32:39.053017672,East,D,24.24,1,23.66
2024-01-14 06:23:10.063354452,South,B,54.06,8,462.27
2024-01-14 12:13:41.073691228,South,A,52.13,1,51.77
2024-01-14 18:04:12.084028008,South,B,65.43,3,198.7
2024-01-14 23:54:43.094364788,East,D,69.21,9,659.29
2024-01-15 05:45:14.104701568,North,C,22.71,2,43.34
2024-01-15 11:35:45.115038344,East,B,44.87,7,309.9
2024-01-15 17:26:16.125375124,East,B,21.14,7,146.61
2024-01-15 23:16:47.135711904,South,A,12.97,8,108.28
2024-01-16 05:07:18.146048684,West,C,84.87,10,879.34
2024-01-16 10:57:49.156385460,West,C,39.32,4,151.08
2024-01-16 16:48:20.166722240,North,D,88.97,1,88.61
2024-01-16 22:38:51.177059020,North,A,61.83,3,190.07
2024-01-17 04:29:22.187395796,South,C,52.6,10,542.3
2024-01-17 10:19:53.197732576,East,B,19.53,5,95.9
2024-01-17 16:10:24.208069356,West,C,15.8,4,68.12
2024-01-17 22:00:55.218406136,North,B,96.44,5,516.5
2024-01-18 03:51:26.228742912,South,B,11.34,10,117.99
2024-01-18 09:41:57.239079692,West,A,90.96,1,90.78
2024-01-18 15:32:28.249416472,East,A,44.03,1,43.05
2024-01-18 21:22:59.259753252,South,D,73.28,3,219.98
2024-01-19 03:13:30.270090028,North,B,25.02,8,198.94
2024-01-19 09:04:01.280426808,South,A,93.85,7,688.26
2024-01-19 14:54:32.290763588,West,D,65.22,1,60.84
2024-01-19 20:45:03.301100364,West,C,41.59,5,194.29
2024-01-20 02:35:34.311437144,South,C,93.11,10,936.71
2024-01-20 08:26:05.321773924,West,B,76.22,4,322.93
2024-01-20 14:16:36.332110704,East,A,39.63,9,354.68
2024-01-20 20:07:07.342447480,North,A,34.18,7,225.08
2024-01-21 01:57:38.352784260,North,A,11.37,6,70.21
2024-01-21 07:48:09.363121040,East,B,90.65,8,686.56
2024-01-21 13:38:40.373457820,South,B,22.18,8,175.26
2024-01-21 19:29:11.383794596,North,D,48.95,8,385.85
2024-01-22 01:19:42.394131376,East,C,67.53,4,264.06
2024-01-22 07:10:13.404468156,South,A,63.83,9,613.7
2024-01-22 13:00:44.414804936,South,B,31.1,5,157.69
2024-01-22 18:51:15.425141712,North,D,79.24,10,771.08
2024-01-23 00:41:46.435478492,West,B,30.53,3,98.02
2024-01-23 06:32:17.445815272,West,B,62.4,1,62.62
2024-01-23 12:22:48.456152048,East,C,94.97,5,462.11
2024-01-23 18:13:19.466488828,West,D,89.94,1,92.34
2024-01-24 00:03:50.476825608,West,C,72.68,9,638.22
2024-01-24 05:54:21.487162388,West,C,89.42,6,568.18
2024-01-24 11:44:52.497499164,East,A,90.08,5,395.65
2024-01-24 17:35:23.507835944,South,D,35.4,10,362.76
2024-01-24 23:25:54.518172724,East,D,71.27,7,487.03
2024-01-25 05:16:25.528509504,South,C,17.36,2,34.62
2024-01-25 11:06:56.538846280,West,D,57.7,3,166.96
2024-01-25 16:57:27.549183060,West,B,58.66,1,57.52
2024-01-25 22:47:58.559519840,North,D,17.29,8,152.1
2024-01-26 04:38:29.569856620,East,A,81.79,5,408.22
2024-01-26 10:29:00.580193396,East,A,13.41,2,26.07
2024-01-26 16:19:31.590530176,South,D,55.97,10,598.43
2024-01-26 22:10:02.600866956,West,A,15.13,2,29.75
2024-01-27 04:00:33.611203732,North,D,50.4,1,48.73
2024-01-27 09:51:04.621540512,South,B,23.9,4,102.57
2024-01-27 15:41:35.631877292,West,B,47.93,6,264.3
2024-01-27 21:32:06.642214072,North,A,92.33,8,781.72
2024-01-28 03:22:37.652550848,South,C,75.16,8,567.06
2024-01-28 09:13:08.662887628,East,C,59.18,10,583.88
2024-01-28 15:03:39.673224408,West,D,26.15,4,107.49
2024-01-28 20:54:10.683561188,West,B,98.77,5,470.1
2024-01-29 02:44:41.693897964,East,B,63.62,1,63.29
2024-01-29 08:35:12.704234744,North,D,85.73,4,312.05
2024-01-29 14:25:43.714571524,East,C,82.27,4,323.92
2024-01-29 20:16:14.724908300,West,D,69.92,2,144.44
2024-01-30 02:06:45.735245080,West,A,66.87,8,484.29
2024-01-30 07:57:16.745581860,West,B,52.03,3,149.63
2024-01-30 13:47:47.755918640,East,C,89.78,6,537.92
2024-01-30 19:38:18.766255416,South,B,79.26,7,558.4
2024-01-31 01:28:49.776592196,West,A,21.42,6,123.32
2024-01-31 07:19:20.786928976,East,C,43.43,5,211.91
2024-01-31 13:09:51.797265756,North,A,95.4,8,768.72
2024-01-31 19:00:22.807602532,West,C,54.11,4,226.21
2024-02-01 00:50:53.817939312,East,C,76.53,5,365.61
2024-02-01 06:41:24.828276092,South,C,69.41,5,342.42
2024-02-01 12:31:55.838612872,East,C,90.39,5,469.42
2024-02-01 18:22:26.848949648,South,C,18.36,9,162.44
2024-02-02 00:12:57.859286428,West,D,47.62,8,378.57
2024-02-02 06:03:28.869623208,North,C,80.81,10,814.6
2024-02-02 11:53:59.879959984,North,A,44.91,8,384.98
2024-02-02 17:44:30.890296764,East,D,37.22,9,312.94
2024-02-02 23:35:01.900633544,South,B,13.18,2,27.14
2024-02-03 05:25:32.910970324,North,A,57.99,2,118.75
2024-02-03 11:16:03.921307100,West,A,32.99,5,163.74
2024-02-03 17:06:34.931643880,East,A,37.53,3,108.69
2024-02-03 22:57:05.941980660,East,D,56.57,3,177.55
2024-02-04 04:47:36.952317440,East,C,81.58,1,85.91
2024-02-04 10:38:07.962654216,South,A,16.0,5,84.82
2024-02-04 16:28:38.972990996,East,C,74.17,2,159.94
2024-02-04 22:19:09.983327776,East,D,31.6,10,315.23
2024-02-05 04:09:40.993664552,West,A,88.99,4,354.88
2024-02-05 10:00:12.004001332,East,A,61.12,1,60.39
2024-02-05 15:50:43.014338112,South,A,31.38,6,199.17
2024-02-05 21:41:14.024674892,West,A,13.98,7,100.23
2024-02-06 03:31:45.035011668,South,A,79.56,3,228.55
2024-02-06 09:22:16.045348448,South,D,25.88,2,46.13
2024-02-06 15:12:47.055685228,West,D,24.49,10,251.13
2024-02-06 21:03:18.066022008,North,A,49.76,5,254.26
2024-02-07 02:53:49.076358784,North,C,62.81,5,319.15
2024-02-07 08:44:20.086695564,West,A,35.14,1,34.21
2024-02-07 14:34:51.097032344,East,D,42.21,5,217.67
2024-02-07 20:25:22.107369124,South,A,32.12,2,65.17
2024-02-08 02:15:53.117705900,South,B,38.95,4,152.62
2024-02-08 08:06:24.128042680,East,C,56.12,6,347.66
2024-02-08 13:56:55.138379460,West,C,44.37,5,224.62
2024-02-08 19:47:26.148716236,East,B,42.04,7,282.61
2024-02-09 01:37:57.159053016,South,B,82.55,6,465.09
2024-02-09 07:28:28.169389796,West,A,91.01,10,871.82
2024-02-09 13:18:59.179726576,South,A,82.73,10,790.33
2024-02-09 19:09:30.190063352,North,A,53.4,8,428.65
2024-02-10 01:00:01.200400132,South,B,80.79,10,823.21
2024-02-10 06:50:32.210736912,South,D,88.53,2,171.56
2024-02-10 12:41:03.221073692,West,A,68.0,4,288.68
2024-02-10 18:31:34.231410468,West,A,57.84,1,54.44
2024-02-11 00:22:05.241747248,East,C,67.13,6,430.19
2024-02-11 06:12:36.252084028,East,C,31.83,7,221.39
2024-02-11 12:03:07.262420808,South,C,89.66,3,271.87
2024-02-11 17:53:38.272757584,West,D,57.34,1,56.91
2024-02-11 23:44:09.283094364,South,D,77.02,10,789.28
2024-02-12 05:34:40.293431144,North,B,71.54,9,666.28
2024-02-12 11:25:11.303767920,East,B,50.64,2,102.22
2024-02-12 17:15:42.314104700,North,D,99.53,3,270.42
2024-02-12 23:06:13.324441480,East,B,91.98,9,789.12
2024-02-13 04:56:44.334778260,South,B,54.28,4,229.67
2024-02-13 10:47:15.345115036,West,A,67.78,1,64.45
2024-02-13 16:37:46.355451816,South,D,18.16,3,57.18
2024-02-13 22:28:17.365788596,South,B,56.74,4,222.65
2024-02-14 04:18:48.376125376,East,A,11.43,9,104.44
2024-02-14 10:09:19.386462152,North,C,95.25,5,437.82
2024-02-14 15:59:50.396798932,North,B,51.22,1,48.65
2024-02-14 21:50:21.407135712,South,B,25.26,7,167.64
2024-02-15 03:40:52.417472488,North,B,24.35,7,176.43
2024-02-15 09:31:23.427809268,North,B,33.25,7,240.19
2024-02-15 15:21:54.438146048,South,B,65.19,4,248.03
2024-02-15 21:12:25.448482828,West,D,81.81,9,758.61
2024-02-16 03:02:56.458819604,East,D,85.83,4,378.48
2024-02-16 08:53:27.469156384,East,D,57.72,8,478.46
2024-02-16 14:43:58.479493164,South,C,86.23,9,838.07
2024-02-16 20:34:29.489829944,North,A,69.48,1,68.22
2024-02-17 02:25:00.500166720,West,A,49.16,5,249.85
2024-02-17 08:15:31.510503500,West,D,44.53,5,224.26
2024-02-17 14:06:02.520840280,South,B,10.79,2,21.49
2024-02-17 19:56:33.531177060,West,B,70.37,6,454.58
2024-02-18 01:47:04.541513836,East,B,81.37,4,319.05
2024-02-18 07:37:35.551850616,West,B,89.63,2,195.98
2024-02-18 13:28:06.562187396,South,B,53.99,4,224.35
2024-02-18 19:18:37.572524172,West,D,44.43,2,89.14
2024-02-19 01:09:08.582860952,East,D,21.57,9,188.04
2024-02-19 06:59:39.593197732,West,B,16.64,2,30.85
2024-02-19 12:50:10.603534512,East,C,38.09,4,164.61
2024-02-19 18:40:41.613871288,East,D,50.69,1,49.7
2024-02-20 00:31:12.624208068,East,D,76.28,3,210.37
2024-02-20 06:21:43.634544848,South,D,75.59,6,449.84
2024-02-20 12:12:14.644881628,West,D,42.77,5,224.93
2024-02-20 18:02:45.655218404,South,D,22.04,9,196.57
2024-02-20 23:53:16.665555184,South,C,71.26,4,278.34
2024-02-21 05:43:47.675891964,South,B,87.61,3,256.91
2024-02-21 11:34:18.686228744,West,A,43.21,3,134.17
2024-02-21 17:24:49.696565520,South,D,11.43,6,74.04
2024-02-21 23:15:20.706902300,South,A,47.73,10,493.95
2024-02-22 05:05:51.717239080,North,D,79.16,8,632.93
2024-02-22 10:56:22.727575856,West,B,10.83,7,72.76
2024-02-22 16:46:53.737912640,South,A,68.03,5,363.81
2024-02-22 22:37:24.748249416,West,D,54.15,5,266.79
2024-02-23 04:27:55.758586192,West,A,55.16,10,546.19
2024-02-23 10:18:26.768922976,West,A,73.92,4,301.48
2024-02-23 16:08:57.779259752,North,B,16.43,2,34.32
2024-02-23 21:59:28.789596528,North,A,37.3,6,209.42
2024-02-24 03:49:59.799933312,North,B,46.09,7,314.23
2024-02-24 09:40:30.810270088,South,C,41.13,6,231.04
2024-02-24 15:31:01.820606872,East,C,31.81,2,64.71
2024-02-24 21:21:32.830943648,East,B,21.9,9,198.44
2024-02-25 03:12:03.841280424,East,D,10.38,10,108.23
2024-02-25 09:02:34.851617208,North,B,15.55,2,29.8
2024-02-25 14:53:05.861953984,East,D,94.38,9,876.03
2024-02-25 20:43:36.872290760,North,B,17.56,8,135.61
2024-02-26 02:34:07.882627544,North,C,79.25,9,748.02
2024-02-26 08:24:38.892964320,South,C,10.44,10,102.66
2024-02-26 14:15:09.903301096,North,C,98.78,8,768.62
2024-02-26 20:05:40.913637880,West,B,71.11,1,68.81
2024-02-27 01:56:11.923974656,West,B,32.53,7,231.3
2024-02-27 07:46:42.934311440,South,B,45.71,3,123.82
2024-02-27 13:37:13.944648216,South,B,26.77,10,272.78
2024-02-27 19:27:44.954984992,West,D,94.73,2,180.59
2024-02-28 01:18:15.965321776,East,A,11.36,2,22.3
2024-02-28 07:08:46.975658552,North,B,18.27,3,56.35
2024-02-28 12:59:17.985995328,South,D,59.87,3,173.86
2024-02-28 18:49:48.996332112,South,C,61.08,4,251.88
2024-02-29 00:40:20.006668888,East,A,60.25,9,527.72
2024-02-29 06:30:51.017005664,South,D,49.75,3,143.04
2024-02-29 12:21:22.027342448,East,A,81.25,3,231.09
2024-02-29 18:11:53.037679224,South,D,40.04,9,338.96
2024-03-01 00:02:24.048016008,North,D,50.4,6,284.48
2024-03-01 05:52:55.058352784,South,B,75.61,9,603.77
2024-03-01 11:43:26.068689560,North,B,68.03,7,462.88
2024-03-01 17:33:57.079026344,North,A,60.03,4,240.96
2024-03-01 23:24:28.089363120,East,A,95.58,4,370.43
2024-03-02 05:14:59.099699896,South,B,37.58,9,306.51
2024-03-02 11:05:30.110036680,West,B,54.64,5,275.82
2024-03-02 16:56:01.120373456,South,C,49.15,10,484.55
2024-03-02 22:46:32.130710232,South,B,98.49,2,194.88
2024-03-03 04:37:03.141047016,East,C,45.43,6,291.08
2024-03-03 10:27:34.151383792,East,D,44.58,6,246.11
2024-03-03 16:18:05.161720576,South,A,17.56,1,16.96
2024-03-03 22:08:36.172057352,North,B,77.31,8,620.0
2024-03-04 03:59:07.182394128,East,D,91.6,10,867.76
2024-03-04 09:49:38.192730912,South,D,49.49,5,236.27
2024-03-04 15:40:09.203067688,West,B,59.0,10,580.38
2024-03-04 21:30:40.213404464,North,B,47.59,1,48.54
2024-03-05 03:21:11.223741248,South,D,25.79,7,182.11
2024-03-05 09:11:42.234078024,North,B,59.78,5,303.64
2024-03-05 15:02:13.244414808,East,C,70.02,3,224.05
2024-03-05 20:52:44.254751584,East,C,98.8,9,800.5
2024-03-06 02:43:15.265088360,South,A,29.38,4,126.07
2024-03-06 08:33:46.275425144,East,A,28.48,1,27.2
2024-03-06 14:24:17.285761920,West,C,67.23,1,70.24
2024-03-06 20:14:48.296098696,West,C,84.93,8,684.7
2024-03-07 02:05:19.306435480,West,B,68.81,2,139.26
2024-03-07 07:55:50.316772256,West,B,40.55,1,41.55
2024-03-07 13:46:21.327109032,South,D,96.7,1,93.87
2024-03-07 19:36:52.337445816,South,C,46.09,7,340.58
2024-03-08 01:27:23.347782592,South,C,38.98,6,228.67
2024-03-08 07:17:54.358119376,North,B,88.3,7,670.88
2024-03-08 13:08:25.368456152,North,D,12.92,5,67.8
2024-03-08 18:58:56.378792928,North,B,57.77,8,498.03
2024-03-09 00:49:27.389129712,West,D,59.52,8,450.55
2024-03-09 06:39:58.399466488,North,A,23.09,10,216.2
2024-03-09 12:30:29.409803264,West,A,87.19,7,651.09
2024-03-09 18:21:00.420140048,West,A,53.67,10,562.1
2024-03-10 00:11:31.430476824,East,D,31.89,5,162.56
2024-03-10 06:02:02.440813600,West,A,40.42,7,275.72
2024-03-10 11:52:33.451150384,South,C,23.08,6,136.77
2024-03-10 17:43:04.461487160,East,C,74.66,6,462.62
2024-03-10 23:33:35.471823944,East,D,39.56,10,410.34
2024-03-11 05:24:06.482160720,North,C,89.02,9,767.65
2024-03-11 11:14:37.492497496,North,A,62.43,1,61.02
2024-03-11 17:05:08.502834280,West,A,23.81,8,204.99
2024-03-11 22:55:39.513171056,South,D,80.91,8,691.48
2024-03-12 04:46:10.523507832,South,D,22.73,3,70.28
2024-03-12 10:36:41.533844616,East,D,31.89,3,87.27
2024-03-12 16:27:12.544181392,West,D,28.29,7,204.52
2024-03-12 22:17:43.554518168,North,D,27.86,1,26.49
2024-03-13 04:08:14.564854952,West,A,37.07,1,40.31
2024-03-13 09:58:45.575191728,South,D,80.55,4,335.86
2024-03-13 15:49:16.585528512,South,B,89.39,1,85.33
2024-03-13 21:39:47.595865288,North,B,49.43,6,302.04
2024-03-14 03:30:18.606202064,North,B,11.27,9,93.98
2024-03-14 09:20:49.616538848,West,C,22.05,10,234.62
2024-03-14 15:11:20.626875624,West,B,39.56,8,320.66
